doctor_id,doctor_role,doctor_experience,doctor_ai_exposure,question_id,question_text,ai_response,rubric_text,axis,verdict,theme,domain,references
R8,General Practitioner,1-5,occasional,18591008-c6e2-4240-a493-cc1d7b18c257,What should I do before getting pregnant?,"Before getting pregnant, it's important to have a health check-up. Visit a doctor to discuss your health, any medications you take, and your family history. This helps identify any risks. Also, consider taking folic acid supplements, as they are good for your baby's development. Eating a balanced diet and maintaining a healthy weight can also prepare your body for pregnancy.",Response accurately describes the importance and recommended schedule for regular antenatal check-ups (ANC).,Accuracy,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,national_antenatal_care_guideline.pdf | page 4
R8,General Practitioner,1-5,occasional,18591008-c6e2-4240-a493-cc1d7b18c257,What should I do before getting pregnant?,"Before getting pregnant, it's important to have a health check-up. Visit a doctor to discuss your health, any medications you take, and your family history. This helps identify any risks. Also, consider taking folic acid supplements, as they are good for your baby's development. Eating a balanced diet and maintaining a healthy weight can also prepare your body for pregnancy.","Uses everyday analogies, metaphors, or local references for clarity.",Communication,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,national_antenatal_care_guideline.pdf | page 4
R8,General Practitioner,1-5,occasional,18591008-c6e2-4240-a493-cc1d7b18c257,What should I do before getting pregnant?,"Before getting pregnant, it's important to have a health check-up. Visit a doctor to discuss your health, any medications you take, and your family history. This helps identify any risks. Also, consider taking folic acid supplements, as they are good for your baby's development. Eating a balanced diet and maintaining a healthy weight can also prepare your body for pregnancy.",Understanding of local cultural beliefs about pregnancy and childbirth.,Context Awareness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,national_antenatal_care_guideline.pdf | page 4
R8,General Practitioner,1-5,occasional,18591008-c6e2-4240-a493-cc1d7b18c257,What should I do before getting pregnant?,"Before getting pregnant, it's important to have a health check-up. Visit a doctor to discuss your health, any medications you take, and your family history. This helps identify any risks. Also, consider taking folic acid supplements, as they are good for your baby's development. Eating a balanced diet and maintaining a healthy weight can also prepare your body for pregnancy.","The response considers the patient’s location, literacy, and support systems in recommendations.",Context Awareness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,national_antenatal_care_guideline.pdf | page 4
R8,General Practitioner,1-5,occasional,18591008-c6e2-4240-a493-cc1d7b18c257,What should I do before getting pregnant?,"Before getting pregnant, it's important to have a health check-up. Visit a doctor to discuss your health, any medications you take, and your family history. This helps identify any risks. Also, consider taking folic acid supplements, as they are good for your baby's development. Eating a balanced diet and maintaining a healthy weight can also prepare your body for pregnancy.","Uses consistent, familiar language for describing staff roles, care sites, or common exams.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,national_antenatal_care_guideline.pdf | page 4
R8,General Practitioner,1-5,occasional,2090d186-6190-472e-b949-56f2fe07f1db,How can I keep my pregnancy safe and healthy if good medical care is not nearby?,"To ensure a safe and healthy pregnancy, it is essential to attend regular antenatal check-ups. Discuss with your healthcare provider about taking iron and folic acid supplements to prevent anemia. After childbirth, ask about carbetocin to reduce the risk of heavy bleeding. Also, maintain a balanced diet, stay hydrated, and rest adequately.","Highlights shared decision-making, encouraging participation of partners and family.",Context Awareness,fail,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 109
R8,General Practitioner,1-5,occasional,2090d186-6190-472e-b949-56f2fe07f1db,How can I keep my pregnancy safe and healthy if good medical care is not nearby?,"To ensure a safe and healthy pregnancy, it is essential to attend regular antenatal check-ups. Discuss with your healthcare provider about taking iron and folic acid supplements to prevent anemia. After childbirth, ask about carbetocin to reduce the risk of heavy bleeding. Also, maintain a balanced diet, stay hydrated, and rest adequately.",Response correctly identifies key assessments to be performed during pregnancy,Accuracy,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 109
R8,General Practitioner,1-5,occasional,2090d186-6190-472e-b949-56f2fe07f1db,How can I keep my pregnancy safe and healthy if good medical care is not nearby?,"To ensure a safe and healthy pregnancy, it is essential to attend regular antenatal check-ups. Discuss with your healthcare provider about taking iron and folic acid supplements to prevent anemia. After childbirth, ask about carbetocin to reduce the risk of heavy bleeding. Also, maintain a balanced diet, stay hydrated, and rest adequately.",Identify community resources available for maternal health support.,Completeness,fail,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 109
R8,General Practitioner,1-5,occasional,2090d186-6190-472e-b949-56f2fe07f1db,How can I keep my pregnancy safe and healthy if good medical care is not nearby?,"To ensure a safe and healthy pregnancy, it is essential to attend regular antenatal check-ups. Discuss with your healthcare provider about taking iron and folic acid supplements to prevent anemia. After childbirth, ask about carbetocin to reduce the risk of heavy bleeding. Also, maintain a balanced diet, stay hydrated, and rest adequately.",Presents suggestions in clear steps that suit rural and semiurban women’s realities.,Communication,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 109
R8,General Practitioner,1-5,occasional,2090d186-6190-472e-b949-56f2fe07f1db,How can I keep my pregnancy safe and healthy if good medical care is not nearby?,"To ensure a safe and healthy pregnancy, it is essential to attend regular antenatal check-ups. Discuss with your healthcare provider about taking iron and folic acid supplements to prevent anemia. After childbirth, ask about carbetocin to reduce the risk of heavy bleeding. Also, maintain a balanced diet, stay hydrated, and rest adequately.","Define medical abbreviations (ANC, BP, FHR) in plain language.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 109
R8,General Practitioner,1-5,occasional,2090d186-6190-472e-b949-56f2fe07f1db,How can I keep my pregnancy safe and healthy if good medical care is not nearby?,"To ensure a safe and healthy pregnancy, it is essential to attend regular antenatal check-ups. Discuss with your healthcare provider about taking iron and folic acid supplements to prevent anemia. After childbirth, ask about carbetocin to reduce the risk of heavy bleeding. Also, maintain a balanced diet, stay hydrated, and rest adequately.","Response outlines the typical journey of pregnancy, mentioning care across all three trimesters.",Completeness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 109
